Wall time,Step,Value
1562262675.0441513,0,1.4457248449325562
1562262686.4998515,1,0.531578004360199
1562262698.1507497,2,0.10111211240291595
1562262709.709932,3,0.0421442836523056
1562262721.2783906,4,0.019136618822813034
1562262732.9976697,5,0.008565115742385387
1562262744.5591183,6,0.007562527433037758
1562262756.0958173,7,0.0028254457283765078
1562262767.5486355,8,0.0020811555441468954
1562262779.1130195,9,0.0015426510944962502
1562262790.5836594,10,0.000978156691417098
1562262802.0353365,11,0.0007176140788942575
1562262813.5534518,12,0.0009892040397971869
1562262824.9675028,13,0.000678322627209127
1562262836.327677,14,0.00060741399647668
1562262847.7356148,15,0.0005388333811424673
1562262859.1878982,16,0.000605086621362716
1562262870.5786178,17,0.00048201714525930583
1562262882.1225395,18,0.0005200736923143268
1562262893.8979466,19,0.0003705838171299547
1562262905.6173434,20,0.00042504913290031254
1562262917.0667822,21,0.00037880497984588146
1562262928.6399682,22,0.00047085812548175454
1562262940.3693762,23,0.0003558435128070414
1562262951.8139074,24,0.0003265795239713043
1562262963.6777103,25,0.0003959459427278489
1562262975.0404272,26,0.0003039719013031572
1562262986.4438972,27,0.0003420297580305487
1562262997.9376907,28,0.00036194006679579616
1562263009.4816942,29,0.0002892128541134298
1562263021.0335083,30,0.00030565421911887825
1562263032.446578,31,0.000293192220851779
1562263043.8867013,32,0.00026507044094614685
1562263055.3257535,33,0.0002813574974425137
1562263066.6878304,34,0.00026194987003691494
1562263077.9887578,35,0.0004323024186305702
1562263089.6944304,36,0.0002842730609700084
1562263101.1557336,37,0.0002836777421180159
1562263112.8395886,38,0.00027554374537430704
1562263124.4452348,39,0.0002889061579480767
1562263136.108908,40,0.00027394923381507397
1562263147.6704538,41,0.0002800599904730916
1562263159.2560525,42,0.0002791631268337369
1562263170.6160774,43,0.00028622979880310595
1562263182.0744786,44,0.00030126518686302006
1562263193.5771642,45,0.0003020355070475489
1562263205.0607185,46,0.00025202633696608245
1562263216.624906,47,0.00031150024733506143
1562263228.358257,48,0.0003169640258420259
1562263239.889304,49,0.0002306406677234918
1562263251.2615755,50,0.0002051310148090124
1562263262.9848545,51,0.0002316808677278459
1562263274.4596703,52,0.00021460738207679242
1562263285.8554857,53,0.0002236860163975507
1562263297.3143046,54,0.00019691824854817241
1562263308.7834337,55,0.00017179308633785695
1562263320.361893,56,0.00021562885376624763
1562263332.0097547,57,0.00020782480714842677
1562263343.3977673,58,0.0002376395568717271
1562263354.810307,59,0.00021330117306206375
1562263366.1808002,60,0.00020272229448892176
1562263377.597595,61,0.0002008485171245411
1562263389.0636556,62,0.00021046402980573475
1562263400.485161,63,0.00024016805400606245
1562263411.9660985,64,0.00024364569981116802
1562263423.3388426,65,0.00020677814609371126
1562263434.891446,66,0.00020309840328991413
1562263446.3492,67,0.00016768751083873212
1562263457.7936919,68,0.00023110782785806805
1562263469.2532485,69,0.00024794047931209207
1562263480.6803994,70,0.0002188081998610869
1562263492.3127851,71,0.00026285703643225133
1562263503.792909,72,0.0002673555281944573
1562263515.41299,73,0.000249476550379768
1562263527.0447695,74,0.00024656482855789363
1562263538.4882681,75,0.00024595402646809816
1562263550.1615865,76,0.00022479271865449846
1562263561.7129917,77,0.00020495668286457658
1562263573.093713,78,0.00021730925072915852
1562263584.4588182,79,0.00021262417430989444
1562263595.8929849,80,0.00020840333309024572
1562263607.5669258,81,0.00019271549535915256
1562263619.249038,82,0.00021905647008679807
1562263630.716071,83,0.00018811596964951605
1562263642.492329,84,0.00031837483402341604
1562263653.9969265,85,0.00017380052304361016
1562263665.4951606,86,0.00018786608416121453
1562263677.022164,87,0.00025418552104383707
1562263688.438815,88,0.00018671418365556747
1562263700.1385648,89,0.00022875075228512287
1562263711.7507362,90,0.00022050990082789212
1562263723.3880446,91,0.0002134867972927168
1562263734.9805467,92,0.0001934654574142769
1562263746.45602,93,0.00022215639182832092
1562263757.8416796,94,0.00019636715296655893
1562263769.2678025,95,0.00018516131967771798
1562263780.824088,96,0.00024878050317056477
1562263792.268283,97,0.00020942933042533696
1562263803.6849654,98,0.0002510810736566782
1562263815.1766968,99,0.00015895013348199427
