Wall time,Step,Value
1562260349.720415,0,1.4412841796875
1562260361.0132182,1,0.5262297987937927
1562260372.5633104,2,0.08956145495176315
1562260383.9492142,3,0.03164129704236984
1562260395.5554132,4,0.013313227333128452
1562260406.939773,5,0.006875312887132168
1562260418.4152455,6,0.00439647538587451
1562260429.762424,7,0.0022667923476547003
1562260441.110374,8,0.004211874213069677
1562260452.6126375,9,0.0015262317610904574
1562260470.1206446,10,1.9391001462936401
1562260487.5904677,11,1.3400591611862183
1562260504.962704,12,1.2542163133621216
1562260522.4249384,13,1.2714056968688965
1562260539.96708,14,1.1560211181640625
1562260557.3371274,15,1.0565403699874878
1562260574.8425632,16,0.967597484588623
1562260592.2286935,17,0.900888204574585
1562260603.6013937,18,0.23002120852470398
1562260614.9445896,19,0.06564347445964813
1562260632.5773637,20,1.261237621307373
1562260650.0230932,21,0.9081653952598572
1562260667.3928561,22,0.7158681750297546
1562260684.838976,23,0.6591517925262451
1562260702.2109764,24,0.5586950182914734
1562260719.5366433,25,0.49455150961875916
1562260736.8934054,26,0.42644304037094116
1562260754.2906613,27,0.46858784556388855
1562260765.6869113,28,0.09257490932941437
1562260777.1473796,29,0.027061723172664642
1562260794.5440264,30,0.5879841446876526
1562260811.9725394,31,0.41011321544647217
1562260829.2953148,32,0.3692592680454254
1562260846.6857617,33,0.34085121750831604
1562260864.1163473,34,0.24733661115169525
1562260881.536376,35,0.2669745981693268
1562260898.875335,36,0.26167774200439453
1562260916.1837869,37,0.25223508477211
1562260927.4306061,38,0.04801304265856743
1562260938.7314382,39,0.014000187627971172
1562260956.3317273,40,0.5811499953269958
1562260973.765036,41,0.33519139885902405
1562260991.2162726,42,0.2732349634170532
1562261008.611477,43,0.22404901683330536
1562261025.9453511,44,0.21249352395534515
1562261043.2741668,45,0.1952551007270813
1562261060.7465055,46,0.18533624708652496
1562261078.120896,47,0.17357826232910156
1562261089.5557704,48,0.024979328736662865
1562261100.8115287,49,0.005778593476861715
1562261118.3930435,50,0.2729119658470154
1562261135.794051,51,0.18021664023399353
1562261153.2438712,52,0.18696032464504242
1562261170.6965418,53,0.15653860569000244
1562261188.243331,54,0.13623259961605072
1562261205.6534393,55,0.126448854804039
1562261223.0364628,56,0.12100409716367722
1562261240.36308,57,0.11891230940818787
1562261251.7794313,58,0.008154911920428276
1562261263.127835,59,0.005008522421121597
1562261280.552296,60,0.18455620110034943
1562261297.9593697,61,0.11521906405687332
1562261315.3753343,62,0.10189662873744965
1562261332.7190979,63,0.10768720507621765
1562261350.1311722,64,0.10999832302331924
1562261367.4846907,65,0.0933632105588913
1562261385.0936534,66,0.10020557790994644
1562261402.4429207,67,0.0899660661816597
1562261413.833599,68,0.00699635548517108
1562261425.3590534,69,0.0027963912580162287
1562261442.778425,70,0.13295531272888184
1562261460.1374676,71,0.116111621260643
1562261477.485538,72,0.13520236313343048
1562261494.8439376,73,0.0973888710141182
1562261512.4000528,74,0.08562150597572327
1562261529.8069026,75,0.10792414098978043
1562261547.356047,76,0.07203920930624008
1562261564.7253063,77,0.0917392298579216
1562261576.0800498,78,0.006047094240784645
1562261587.5120695,79,0.0018387731397524476
1562261605.2887309,80,0.22468870878219604
1562261622.7802608,81,0.15538303554058075
1562261640.2225316,82,0.14167846739292145
1562261657.61018,83,0.13679465651512146
1562261675.0455506,84,0.10389845818281174
1562261692.3578796,85,0.09270590543746948
1562261709.7496154,86,0.12379921227693558
1562261727.0160239,87,0.10336315631866455
1562261738.521132,88,0.011207200586795807
1562261749.7432187,89,0.0043775043450295925
1562261761.1563342,90,0.0021242897491902113
1562261772.5091798,91,0.0013798144645988941
1562261783.9985836,92,0.00094322778750211
1562261795.4254892,93,0.00091249292017892
1562261806.7865593,94,0.0006527245277538896
1562261818.013641,95,0.0005971867358312011
1562261829.3430877,96,0.0006323280395008624
1562261840.6738186,97,0.0005372243467718363
1562261852.1059184,98,0.0008057117811404169
1562261863.3975492,99,0.00042671209666877985
